player_name,mlb_id,class_year,family,role,card_type,set_slug,scp_url,auto_card_url
Ivan Herrera,671056,2020,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/ivan-herrera-bdc-94,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/ivan-herrera-cpa-ih
Jackson Rutledge,671131,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/jackson-rutledge-bcp-239,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jackson-rutledge-cpa-jr
Jacob Amaya,676070,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/jacob-amaya-bcp-3,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jacob-amaya-cpa-ja
Jared Shuster,694363,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/jared-shuster-bd-16,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/jared-shuster-cda-js
Jarren Duran,680776,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/jarren-duran-bcp-144,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jarren-duran-cpa-jd
Jasson Dominguez,691176,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/jasson-dominguez-bcp-243,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jasson-dominguez-cpa-jdo
Jerar Encarnacion,666464,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/jerar-encarnacion-bcp-96,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jerar-encarnacion-cpa-je
Jeremy Pena,665161,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/jeremy-pena-bcp-61,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jeremy-pena-cpa-jp
Joe Boyle,671212,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/joe-boyle-bd-165,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/joe-boyle-cda-jbo
Joe Ryan,657746,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/joe-ryan-bcp-117,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/joe-ryan-cpa-jry
Jonathan Stiever,680692,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jonathan-stiever-cpa-js
Jordan Balazovic,666364,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/jordan-balazovic-bcp-123,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jordan-balazovic-cpa-jb
Jordan Walker,691023,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/jordan-walker-bd-57,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/jordan-walker-cda-jw
Jordan Westburg,676059,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/jordan-westburg-bd-111,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/jordan-westburg-cda-jwe
Karl Kauffmann,666154,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/karl-kauffmann-cpa-kk
Kyle Nicolas,693312,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/kyle-nicolas-bd-64,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/kyle-nicolas-cda-kni
Lewin Diaz,650331,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/lewin-diaz-cpa-ld
Logan O'Hoppe,681351,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/logan-o%27hoppe-cpa-loh
Luis Matos,682641,2020,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/luis-matos-bdc-5,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/luis-matos-cpa-lm
Luis Patino,672715,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/luis-patino-bcp-235,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/luis-patino-cpa-lp
Luke Little,681432,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/luke-little-bd-105,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/luke-little-cda-ll
Mario Feliciano,666128,2020,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/mario-feliciano-bcp-133,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/mario-feliciano-cpa-mf
Max Meyer,676974,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/max-meyer-bd-50,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/max-meyer-cda-mm
Michael Massey,686681,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/michael-massey-cpa-mm
Miguel Vargas,678246,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/miguel-vargas-bcp-131,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/miguel-vargas-cpa-mv
Nick Gonzales,693304,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/nick-gonzales-bd-81,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/nick-gonzales-cda-ngo
Nick Loftin,679845,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/nick-loftin-bd-14,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/nick-loftin-cda-nl
Oscar Gonzalez,660757,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/oscar-gonzalez-bcp-109,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/oscar-gonzalez-cpa-og
Oswald Peraza,672724,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/oswald-peraza-bd-27,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/oswald-peraza-cpa-op
Packy Naughton,676050,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/packy-naughton-cpa-pn
Patrick Bailey,672275,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/patrick-bailey-bd-146,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/patrick-bailey-cda-pb
Reid Detmers,672282,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/reid-detmers-bd-41,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/reid-detmers-cda-rd
Ryan Pepiot,686752,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/ryan-pepiot-cpa-rpe
Sam Huff,669087,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/sam-huff-bcp-237,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/sam-huff-cpa-sh
Sherten Apostel,665947,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/sherten-apostel-bcp-46,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/sherten-apostel-cpa-sa
Slade Cecconi,677944,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/slade-cecconi-bd-85,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/slade-cecconi-cda-sc
Spencer Strider,675911,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/spencer-strider-bd-20,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/spencer-strider-cda-ss
Spencer Torkelson,679529,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/spencer-torkelson-bd-121,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/spencer-torkelson-cda-st
Tarik Skubal,669373,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/tarik-skubal-bcp-108,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/tarik-skubal-cpa-ts
Taylor Jones,622100,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/taylor-jones-cpa-tj
Tucupita Marcano,672779,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/tucupita-marcano-cpa-tm
Tyler Ivey,663959,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/tyler-ivey-cpa-ti
Tyler Soderstrom,691016,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/tyler-soderstrom-bd-119,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/tyler-soderstrom-cda-ts
Vaughn Grissom,687093,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/vaughn-grissom-cpa-vg
Vidal Brujan,660644,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/vidal-brujan-bcp-241,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/vidal-brujan-cpa-vb
Xavier Edwards,669364,2020,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/xavier-edwards-bcp-10,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/xavier-edwards-cpa-xe
Yoendrys Gomez,672782,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/yoendrys-gomez-cpa-yg
Adael Amador,691182,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/adael-amador-bdc-195,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/adael-amador-cpa-aam
Adrian Del Castillo,680728,2021,draft,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/adrian-del-castillo-bdc-108,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/adrian-del-castillo-cda-ad
Andrew Abbott,671096,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/andrew-abbott-bdc-8,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/andrew-abbott-cda-aa
Angel Martinez,682657,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/angel-martinez-bdc-34,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/angel-martinez-cpa-ama
Angel Rondon,667373,2021,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/angel-rondon-cpa-aro
Austin Cox,680735,2021,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/austin-cox-cpa-ac
Austin Martin,668885,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/austin-martin-bcp-87,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/austin-martin-cpa-am
Ben Casparius,676508,2021,draft,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/ben-casparius-cda-bca
Bryan Ramos,682868,2021,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/bryan-ramos-cpa-br
Bryce Miller,682243,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/bryce-miller-bdc-64,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/bryce-miller-cda-bmi
Cade Povich,700249,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/cade-povich-bdc-104,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/cade-povich-cda-cpo
Carlos Rodriguez,692230,2021,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/carlos-rodriguez-cpa-cr
Christian Scott,681035,2021,draft,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/christian-scott-cda-cs
Christopher Morel,666624,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/christopher-morel-bcp-131,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/christopher-morel-cpa-cmo
Coby Mayo,691723,2021,chrome,hitter,bowman_1st_base,baseball-cards-2022-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-draft-chrome/coby-mayo-bdc-127,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/coby-mayo-cpa-cma
Colton Cowser,681297,2021,draft,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/colton-cowser-bdc-166,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/colton-cowser-cda-cc
Connor Norby,681393,2021,draft,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/connor-norby-bdc-50,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/connor-norby-cda-cn
Eguy Rosario,666703,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/eguy-rosario-bdc-33,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/eguy-rosario-cpa-er
Endy Rodriguez,682848,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/endy-rodriguez-bdc-168,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/endy-rodriguez-cpa-er
Ezequiel Tovar,678662,2021,chrome,hitter,bowman_1st_base,baseball-cards-2022-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospects/ezequiel-tovar-bcp-231,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/ezequiel-tovar-cpa-eto
